CASE_ID,UNIQUE_CORRELATION_ID,CHARGE_ID,CASE_CREATED_DATE,CHARGE_DEGREE,CHARGE_LEVEL,CORRELATION_ID,DEF_PROSEC_PRETRIAL_DIVER_AGREE_DATE,DEF_STATUTE_CHAPTER_CODE,DEF_STATUTE_CHAPTER_GROUPING,DEF_STATUTE_SECTION,DEF_STATUTE_SUBSECTION,DEFENDANT_AGE,DEFENDANT_RACE_TYPE_DESC,DEFENDANT_SEX_TYPE_DESC,DEFENDANT_ETHNICITY_TYPE_DESC,DEFENDANT_ID,DRUG_TYPE_DESC,FINAL_ACTION_PROSECUTOR,FINAL_ACTION_DESC,FINAL_DECISION,OFFENSE_CODE,OFFENSE_FCIC_TYPE_DESC,OWNER_ORI,STATUTE,VICTIM_AGE,VICTIM_RACE_TYPE_DESC,VICTIM_SEX_TYPE_DESC,VICTIM_ETHNICITY_TYPE_DESC,VICTIM_ID,VICTIM_RELATIONSHIP_TO_OFFENDER_CODE,UCN_COUNTY_CODE,AGENCY_NAME,COUNTY_DESCRIPTION,STATE
5347359,e7277756-2005-4184-9787-8f6805d6ac9c,22741019,40:38.1,Third Degree,Felony,e7277756-2005-4184-9787-8f6805d6ac9c,,,,,,,White,Male,Hispanic or Latino,22135761,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349256,93d66e5a-1e5f-4800-8575-f57d67d7b895,22744034,45:04.0,Third Degree,Felony,93d66e5a-1e5f-4800-8575-f57d67d7b895,,,,,,,Black,Female,Not Hispanic or Latino,22139582,,N,Filed Pending Court,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349956,43638b40-d52d-46f3-ac90-ea129545f810,22745073,28:36.1,First Degree,Misdemeanor,43638b40-d52d-46f3-ac90-ea129545f810,,,,,,,White,Male,Unknown,22140987,,Z,No Action,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347453,4f147b9d-073a-4b72-aa95-16bed7515103,22741143,46:31.8,First Degree,Misdemeanor,4f147b9d-073a-4b72-aa95-16bed7515103,,,,,,,Black,Male,Not Hispanic or Latino,22135952,,L,Dropped or Abandoned,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348741,5ef43bb9-3207-473d-a531-5b7e5c6170ef,22743199,11:18.7,Third Degree,Felony,5ef43bb9-3207-473d-a531-5b7e5c6170ef,,,,,,,Black,Male,Not Hispanic or Latino,22138541,,N,Filed Pending Court,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348568,ff16a6ec-f2e4-4ee4-ac66-c7c6a54cc8dc,22742934,01:04.8,Third Degree,Felony,ff16a6ec-f2e4-4ee4-ac66-c7c6a54cc8dc,,,,,,,Black,Male,Unknown,22138201,,Z,No Action,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347703,a8f63212-cd87-4e25-a785-77f760ff7a65,22741512,03:18.6,Third Degree,Felony,a8f63212-cd87-4e25-a785-77f760ff7a65,,,,,,,Black,Male,Unknown,22136458,,N,Filed Pending Court,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5350003,11178156-013a-4aae-a300-c299e171d82b,22745190,29:11.1,First Degree,Misdemeanor,11178156-013a-4aae-a300-c299e171d82b,,,,,,,Black,Male,Unknown,22141093,,Z,No Action,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348974,de433409-a7f5-451d-852e-5469e7c31485,22743566,26:03.6,Third Degree,Felony,de433409-a7f5-451d-852e-5469e7c31485,,,,,,,White,Male,Unknown,22139011,,N,Filed Pending Court,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349792,bbcbc972-2bd3-4662-a245-f724028a3821,22744823,18:23.6,First Degree,Misdemeanor,bbcbc972-2bd3-4662-a245-f724028a3821,,,,,,,Black,Male,Unknown,22140658,,Z,No Action,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349540,8637494e-993b-48f7-8827-87126db71dec,22744453,02:41.1,Third Degree,Felony,8637494e-993b-48f7-8827-87126db71dec,,,,,,,Black,Male,Not Hispanic or Latino,22140150,,L,Dropped or Abandoned,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5351539,a768868e-781e-4151-a894-261637a93fc9,22749115,48:24.6,Third Degree,Felony,a768868e-781e-4151-a894-261637a93fc9,,,,,,,White,Male,Hispanic or Latino,22144668,,N,Filed Pending Court,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349551,4a3e289a-211a-438a-9b57-a88c54c0539d,22744469,03:17.1,First Degree,Misdemeanor,4a3e289a-211a-438a-9b57-a88c54c0539d,,,,,,,White,Male,Unknown,22140172,,Z,No Action,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349565,b342749b-f972-477d-83b2-f927ef503f69,22744502,04:09.8,First Degree,Misdemeanor,b342749b-f972-477d-83b2-f927ef503f69,,,,,,,White,Female,Hispanic or Latino,22140201,,Z,No Action,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348673,f6e6a6a2-682b-43c5-a38f-6d33e8aae6ce,22743100,07:22.6,Third Degree,Felony,f6e6a6a2-682b-43c5-a38f-6d33e8aae6ce,,,,,,,Black,Male,Not Hispanic or Latino,22138403,,Z,No Action,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349540,8637494e-993b-48f7-8827-87126db71dec,22744455,02:41.1,Third Degree,Felony,8637494e-993b-48f7-8827-87126db71dec,,,,,,,Black,Male,Not Hispanic or Latino,22140150,,L,Dropped or Abandoned,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348672,d7fa0f4d-5bfd-4245-8b02-1937c05da429,22743098,07:19.1,Third Degree,Felony,d7fa0f4d-5bfd-4245-8b02-1937c05da429,,,,,,,Black,Male,Not Hispanic or Latino,22138401,,L,Dropped or Abandoned,00:00.0,3562,Marijuana-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347296,392a61ea-6e46-4d31-8c94-9db4a6685c83,22740895,35:23.2,First Degree,Misdemeanor,392a61ea-6e46-4d31-8c94-9db4a6685c83,,,,,,,White,Male,Hispanic or Latino,22135637,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347331,8ee9bd9c-35f7-474d-bfe9-69e23bea9f77,22740960,38:20.8,Second Degree,Misdemeanor,8ee9bd9c-35f7-474d-bfe9-69e23bea9f77,,,,,,,Black,Male,Unknown,22135707,,N,Filed Pending Court,00:00.0,2399,Larceny,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349679,a3d8c1cc-0c04-43fa-bab7-6db13dda3209,22744674,11:18.3,First Degree,Misdemeanor,a3d8c1cc-0c04-43fa-bab7-6db13dda3209,,,,,,,White,Female,Not Hispanic or Latino,22140437,,N,Filed Pending Court,00:00.0,3550,Drug Equip-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348230,8aee98c5-9db9-4ed4-a93d-c17f3372a57d,22742386,38:33.2,First Degree,Misdemeanor,8aee98c5-9db9-4ed4-a93d-c17f3372a57d,,,,,,,White,Female,Not Hispanic or Latino,22137524,,N,Filed Pending Court,00:00.0,3550,Drug Equip-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349256,93d66e5a-1e5f-4800-8575-f57d67d7b895,22744033,45:04.0,First Degree,Misdemeanor,93d66e5a-1e5f-4800-8575-f57d67d7b895,,,,,,,Black,Female,Not Hispanic or Latino,22139582,,Z,No Action,00:00.0,3550,Drug Equip-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349632,471e2168-8cbe-43e7-8072-ceb2c5f6413c,22744608,08:12.3,First Degree,Misdemeanor,471e2168-8cbe-43e7-8072-ceb2c5f6413c,,,,,,,Black,Male,Unknown,22140342,,N,Filed Pending Court,00:00.0,3550,Drug Equip-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349651,89ad236d-0db8-4404-ac4f-5f7135b1b81e,22744640,09:22.4,First Degree,Misdemeanor,89ad236d-0db8-4404-ac4f-5f7135b1b81e,,,,,,,Black,Female,Not Hispanic or Latino,22140380,,N,Filed Pending Court,00:00.0,3550,Drug Equip-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347512,6545984a-f060-44d5-87af-a09246e7f94d,22741243,51:17.4,Second Degree,Misdemeanor,6545984a-f060-44d5-87af-a09246e7f94d,,,,,,,White,Male,Unknown,22136075,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5350014,f71566e8-94ea-43d8-aa28-766e52f6d7c9,22745221,29:18.0,Second Degree,Misdemeanor,f71566e8-94ea-43d8-aa28-766e52f6d7c9,,,,,,,Unknown,Female,Unknown,22141115,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349664,c2d187d1-226a-43ae-8e28-9b42cf578cf5,22744655,10:09.4,Second Degree,Misdemeanor,c2d187d1-226a-43ae-8e28-9b42cf578cf5,,,,,,,White,Male,Unknown,22140406,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5351749,9e946832-7b88-4e0b-a3d4-a238911ad06d,22749714,50:58.3,Second Degree,Misdemeanor,9e946832-7b88-4e0b-a3d4-a238911ad06d,,,,,,,White,Male,Unknown,22145162,,Z,No Action,00:00.0,5401,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349308,341fa1b3-d89d-4108-9b1c-5d869a9e56e4,22744107,48:11.7,Second Degree,Misdemeanor,341fa1b3-d89d-4108-9b1c-5d869a9e56e4,,,,,,,Black,Male,Unknown,22139686,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349075,660b04c9-f885-4fb5-80fb-8075d02a5d2a,22743723,33:10.6,First Degree,Misdemeanor,660b04c9-f885-4fb5-80fb-8075d02a5d2a,,,,,,,Black,Female,Unknown,22139217,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349818,db0bf2a7-74ef-4209-89be-d3ba217c7a60,22744859,20:04.2,Second Degree,Misdemeanor,db0bf2a7-74ef-4209-89be-d3ba217c7a60,,,,,,,Unknown,Female,Unknown,22140710,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347826,215f9005-a466-4394-9be5-a1d8305763e7,22741724,10:58.3,Second Degree,Misdemeanor,215f9005-a466-4394-9be5-a1d8305763e7,,,,,,,White,Female,Hispanic or Latino,22136701,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347896,fb354c22-55b9-4b16-8281-5600621dcd12,22741824,15:18.9,Second Degree,Misdemeanor,fb354c22-55b9-4b16-8281-5600621dcd12,,,,,,,Black,Male,Unknown,22136842,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347681,a87f499a-daa7-416d-9ae1-29ed043d0a95,22741485,01:24.3,Second Degree,Misdemeanor,a87f499a-daa7-416d-9ae1-29ed043d0a95,,,,,,,White,Male,Hispanic or Latino,22136414,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349680,4a6f7fa3-5233-41b6-96b9-eb876ca33199,22744675,11:18.3,Second Degree,Misdemeanor,4a6f7fa3-5233-41b6-96b9-eb876ca33199,,,,,,,White,Male,Unknown,22140439,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349692,64e58761-dfff-4507-b0a6-4a6fce0de502,22744691,12:25.4,Second Degree,Misdemeanor,64e58761-dfff-4507-b0a6-4a6fce0de502,,,,,,,Black,Male,Unknown,22140464,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349666,0713bdb6-00e5-4da2-ab0f-d6008b82cdcb,22744657,10:19.5,Second Degree,Misdemeanor,0713bdb6-00e5-4da2-ab0f-d6008b82cdcb,,,,,,,Black,Male,Unknown,22140410,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347910,3021da23-be43-4e2e-953f-4a2e2d7312b0,22741844,16:09.9,First Degree,Misdemeanor,3021da23-be43-4e2e-953f-4a2e2d7312b0,,,,,,,White,Female,Unknown,22136870,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349932,e2d17a14-602d-483d-a0ce-b86522004437,22745041,27:10.2,Second Degree,Misdemeanor,e2d17a14-602d-483d-a0ce-b86522004437,,,,,,,Asian,Male,Unknown,22140939,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349793,bdd92f48-8e0e-4b83-a3da-132a4a1ad405,22744825,18:27.0,First Degree,Misdemeanor,bdd92f48-8e0e-4b83-a3da-132a4a1ad405,,,,,,,White,Male,Unknown,22140660,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349795,a0670b9e-8b1d-4f00-b7e4-3524ca22acfb,22744827,18:34.1,Second Degree,Misdemeanor,a0670b9e-8b1d-4f00-b7e4-3524ca22acfb,,,,,,,White,Male,Unknown,22140664,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5350805,37b09084-fd74-48da-9626-c21a0388e56b,22747233,39:59.1,Second Degree,Misdemeanor,37b09084-fd74-48da-9626-c21a0388e56b,,,,,,,Unknown,Female,Unknown,22142966,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348093,7a0c264a-82ad-4a2e-b2fd-fddc53ce051d,22742128,29:00.4,Second Degree,Misdemeanor,7a0c264a-82ad-4a2e-b2fd-fddc53ce051d,,,,,,,Unknown,Male,Hispanic or Latino,22137244,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348094,2333e64a-5182-4c00-837d-3bf09bb46db0,22742135,29:04.8,Second Degree,Misdemeanor,2333e64a-5182-4c00-837d-3bf09bb46db0,,,,,,,White,Male,Not Hispanic or Latino,22137246,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348056,776407a2-4b9d-4148-82a3-602c5e6dfff8,22742076,26:41.1,Second Degree,Misdemeanor,776407a2-4b9d-4148-82a3-602c5e6dfff8,,,,,,,White,Male,Unknown,22137169,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348065,c083b308-6a80-4500-ad72-ff198bf64200,22742085,27:13.7,Second Degree,Misdemeanor,c083b308-6a80-4500-ad72-ff198bf64200,,,,,,,Black,Male,Unknown,22137187,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348242,ac12c935-b9d1-4a2a-842c-5b1cb1dad9ae,22742414,39:19.6,Second Degree,Felony,ac12c935-b9d1-4a2a-842c-5b1cb1dad9ae,,,,,,,White,Male,Unknown,22137548,,N,Filed Pending Court,00:00.0,2806,Stolen Property-Deal In,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349433,d4b30d11-9b8a-4372-a46d-ac0aca59b29a,22744318,56:39.7,First Degree,Felony,d4b30d11-9b8a-4372-a46d-ac0aca59b29a,,,,,,,Black,Male,Unknown,22139944,,Z,No Action,00:00.0,2806,Stolen Property-Deal In,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348546,de8e0bb4-bd1d-4219-9193-3b6d3e00e073,22742901,58:54.9,Second Degree,Felony,de8e0bb4-bd1d-4219-9193-3b6d3e00e073,,,,,,,White,Male,Unknown,22138156,,Z,No Action,00:00.0,2806,Stolen Property-Deal In,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5351619,312cec66-4d67-44c4-a17d-3039a0fee9d7,22749329,49:16.6,Second Degree,Misdemeanor,312cec66-4d67-44c4-a17d-3039a0fee9d7,,,,,,,White,Female,Unknown,22144856,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348869,737d1b93-ea4c-4efc-9265-f5d4c78fdff3,22743397,19:38.0,Second Degree,Misdemeanor,737d1b93-ea4c-4efc-9265-f5d4c78fdff3,,,,,,,White,Male,Unknown,22138794,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348055,b9c9c87b-c7d4-4666-906b-4e340c4178e4,22742075,26:36.5,Second Degree,Misdemeanor,b9c9c87b-c7d4-4666-906b-4e340c4178e4,,,,,,,Unknown,Male,Hispanic or Latino,22137167,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348071,2b40e75d-8d11-462e-bd54-94a8b63a5763,22742091,27:36.7,Second Degree,Misdemeanor,2b40e75d-8d11-462e-bd54-94a8b63a5763,,,,,,,White,Male,Unknown,22137199,,N,Filed Pending Court,00:00.0,5405,Moving Traffic Violation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347244,e8588ad8-1918-404a-a367-be6755fa5584,22740827,32:15.3,First Degree,Misdemeanor,e8588ad8-1918-404a-a367-be6755fa5584,,,,,,,Black,Male,Not Hispanic or Latino,22135532,,L,Dropped or Abandoned,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5349332,5f78c6e8-02e7-41a0-a97f-e79a9e4b49ab,22744151,49:41.0,First Degree,Misdemeanor,5f78c6e8-02e7-41a0-a97f-e79a9e4b49ab,,,,,,,Black,Male,Not Hispanic or Latino,22139735,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348182,b79974dd-7162-486c-8fc1-c3ff7624b1c5,22742313,35:37.9,First Degree,Misdemeanor,b79974dd-7162-486c-8fc1-c3ff7624b1c5,,,,,,,Black,Male,Not Hispanic or Latino,22137424,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5351417,1306e667-d03b-4d20-ba45-dd37f2641176,22748784,47:01.8,First Degree,Misdemeanor,1306e667-d03b-4d20-ba45-dd37f2641176,,,,,,,Black,Male,Not Hispanic or Latino,22144365,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5350584,5c21fb88-e70b-4cf9-bd83-18e61cf1027a,22746676,35:52.4,First Degree,Misdemeanor,5c21fb88-e70b-4cf9-bd83-18e61cf1027a,,,,,,,White,Male,Unknown,22142466,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5350584,5c21fb88-e70b-4cf9-bd83-18e61cf1027a,22746677,35:52.4,First Degree,Misdemeanor,5c21fb88-e70b-4cf9-bd83-18e61cf1027a,,,,,,,White,Male,Unknown,22142466,,Z,No Action,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348751,41e31e72-f3a8-4d1a-a587-188139433f2e,22743215,12:17.6,First Degree,Misdemeanor,41e31e72-f3a8-4d1a-a587-188139433f2e,,,,,,,White,Male,Hispanic or Latino,22138562,,Z,No Action,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5351570,1745c82b-e4e1-4c38-857d-9dc22ef2436b,22749183,48:45.5,First Degree,Misdemeanor,1745c82b-e4e1-4c38-857d-9dc22ef2436b,,,,,,,White,Female,Unknown,22144739,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5348046,597adf4d-6fa4-4ee3-a60d-817d8c1df7a6,22742065,26:04.8,First Degree,Misdemeanor,597adf4d-6fa4-4ee3-a60d-817d8c1df7a6,,,,,,,White,Male,Not Hispanic or Latino,22137149,,L,Dropped or Abandoned,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5351636,38447cd8-9837-49ec-8679-1f74eac0a1e3,22749369,49:27.2,First Degree,Misdemeanor,38447cd8-9837-49ec-8679-1f74eac0a1e3,,,,,,,Black,Male,Not Hispanic or Latino,22144895,,C,Consolidated,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
5347283,df478792-d137-4563-9cb1-d82391337738,22740879,34:36.1,First Degree,Misdemeanor,df478792-d137-4563-9cb1-d82391337738,,,,,,,Black,Male,Not Hispanic or Latino,22135611,,N,Filed Pending Court,00:00.0,4801,Resist Officer,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
